11:24:23	4520	11737
11:24:27	4470	11756
11:24:27	4710	11732
11:24:27	4910	11707
11:24:33	4820	11703
11:24:33	4650	11715
11:24:33	4640	11722
11:24:37	4590	11739
11:24:39	4790	11710
11:24:39	4760	11705
11:24:43	4830	11696
11:24:43	5310	11648
11:24:47	5560	11605
11:24:47	5910	11578
11:24:47	6030	11565
11:24:53	6060	11553
11:24:53	5550	11588
11:24:53	5440	11607
11:24:59	5350	11614
11:24:59	5490	11610
11:24:59	5300	11638
11:24:59	5460	11601
11:24:59	5830	11572
11:25:05	5540	11599
11:25:09	5300	11631
11:25:12	4820	11666
11:25:13	4720	11676
11:25:13	4580	11696
11:25:16	4660	11681
11:25:16	4560	11681
11:25:20	2350	11975
11:25:21	390	12204
11:25:21	4920	11657
11:25:24	3210	11863
11:25:24	900	12146
11:25:28	4170	11767
11:25:29	3610	11842
11:25:29	3170	11877
11:25:29	3280	11861
11:25:33	3250	11853
11:25:33	3550	11823
11:25:35	3440	11845
11:25:35	3630	11815
11:25:35	3590	11818
11:25:42	3730	11772
11:25:42	4120	11736
11:25:49	3550	11826
11:25:49	3370	11838
11:25:49	6490	11395
11:25:53	5590	11530
11:25:55	3660	11781
11:25:56	3210	11856
11:26:02	3400	11821
11:26:02	3330	11837
11:26:05	3600	11796
11:26:07	3920	11750
11:26:08	4090	11734
11:26:12	3640	11786
11:26:12	3660	11766
11:26:16	3750	11762
11:26:16	3720	11766
11:26:16	4080	11728
11:26:19	4120	11725
11:26:21	4200	11691
11:26:23	4000	11720
11:26:23	3930	11748
11:26:25	3940	11737
11:26:26	3610	11781
11:26:28	3370	11815
11:26:28	3530	11806
11:26:31	3740	11773
11:26:35	4140	11702
11:26:36	4180	11689
11:26:36	4180	11689
11:26:36	3830	11738
11:26:38	3670	11779
11:26:39	3700	11762
11:26:41	3890	11746
11:26:43	3900	11734
11:26:44	4250	11696
11:26:44	4110	11706
11:26:44	4110	11706
11:26:44	4090	11701
11:26:44	4000	11701
11:26:50	3750	11751
11:26:52	3780	11744
11:26:56	3900	11722
11:26:56	3980	11720
11:26:59	3960	11709
11:26:59	3850	11737
11:26:59	3850	11738
11:26:59	3770	11745
11:26:59	3950	11707
11:26:59	3880	11738
11:26:59	6910	11390
11:27:13	2860	11861
11:27:16	2610	11876
11:27:18	3190	11787
11:27:19	3270	11788
11:27:20	3450	11772
11:27:22	3710	11758
11:27:22	3810	11751
11:27:25	3610	11777
11:27:25	3450	11781
11:27:29	3340	11795
11:27:31	3540	11766
11:27:33	3820	11732
11:27:35	410	12140
11:27:36	4610	11621
11:27:38	6790	11377
11:27:39	6000	11483
11:27:40	1610	12001
11:27:42	3030	11795
11:27:42	3820	11694
11:27:44	4120	11672
11:27:44	4180	11671
11:27:44	4360	11648
11:27:47	4640	11600
11:27:47	4560	11628
11:27:47	4570	11632
11:27:50	5010	11591
11:27:54	5460	11524
11:27:54	5420	11529
11:27:54	5420	11523
11:28:01	5580	11511
11:28:01	5000	11571
11:28:04	4830	11591
11:28:04	4700	11595
11:28:04	4490	11635
11:28:08	4280	11652
11:28:09	4060	11680
11:28:11	4280	11627
11:28:11	4490	11624
11:28:16	4840	11584
11:28:16	5050	11556
11:28:16	4950	11561
11:28:22	4860	11568
11:28:22	4950	11556
11:28:22	4800	11574
11:28:26	4910	11564
11:28:26	5010	11561
11:28:27	5570	11493
11:28:30	5930	11458
11:28:32	6370	11399
11:28:33	6230	11422
11:28:35	6130	11420
11:28:35	6080	11421
11:28:37	5870	11418
11:28:39	5670	11433
11:28:41	5710	11446
11:28:42	5590	11477
11:28:44	5270	11506
11:28:45	5300	11508
11:28:46	5040	11543
11:28:48	5350	11481
11:28:48	5340	11497
11:28:49	5150	11524
11:28:52	5300	11472
11:28:57	5010	11537
11:29:00	4430	11579
11:29:02	6370	11376
11:29:07	5610	11451
11:29:10	2500	11834
11:29:11	3940	11681
11:29:13	3780	11687
11:29:14	3820	11653
11:29:20	4390	11601
11:29:24	4040	11619
11:29:25	3970	11641
11:29:25	3700	11672
11:29:29	3470	11699
11:29:32	3810	11665
11:29:33	3850	11647
11:29:34	8580	11034
11:29:35	5820	11368
11:29:36	4570	11533
11:29:37	3070	11747
11:29:39	3260	11729
11:29:46	3400	11708
11:29:47	3470	11688
11:29:50	3590	11683
11:29:53	3640	11667
11:29:54	3490	11693
11:29:56	3480	11693
11:29:57	3510	11684
11:29:59	3640	11667
11:30:00	3740	11669
11:30:00	3830	11649
11:30:00	4070	11613
11:30:07	4090	11609
11:30:10	4360	11560
11:30:12	4020	11621
11:30:14	3910	11628
11:30:14	4110	11593
11:30:19	4170	11586
11:30:19	4050	11594
11:30:24	4080	11581
11:30:26	4000	11605
11:30:26	4160	11585
11:30:26	4170	11578
11:30:32	4210	11570
11:30:35	3990	11610
11:30:38	4010	11596
11:30:39	3940	11607
11:30:40	4010	11605
11:30:41	3870	11610
11:30:41	4070	11592
11:30:46	4060	11585
11:30:48	10280	10912
11:30:50	6460	11326
11:30:50	4510	11553
11:30:53	2640	11742
11:30:55	2860	11712
11:30:55	3210	11680
11:30:55	3970	11599
11:31:02	4010	11586
11:31:05	4130	11572
11:31:10	3880	11608
11:31:10	450	12016
11:31:16	6440	11286
11:31:16	2220	11812
11:31:18	3910	11606
11:31:21	4120	11553
11:31:21	4260	11536
11:31:25	4780	11482
11:31:25	4840	11475
11:31:29	4890	11491
11:31:30	5150	11439
11:31:33	5430	11419
11:31:35	5460	11410
11:31:36	5750	11373
11:31:36	5770	11357
11:31:36	5880	11359
11:31:39	5880	11360
11:31:41	5910	11334
11:31:41	5970	11335
11:31:47	5640	11362
11:31:51	4920	11446
11:31:55	5030	11429
11:31:56	4830	11464
11:31:58	4860	11443
11:31:58	5050	11424
11:32:00	5070	11435
11:32:03	4830	11453
11:32:07	4820	11456
11:32:07	5000	11429
11:32:07	5090	11429
11:32:13	5170	11398
11:32:16	5100	11416
11:32:19	5300	11390
11:32:20	5160	11414
11:32:22	5420	11378
11:32:22	5310	11382
11:32:26	2750	11705
11:32:28	3760	11572
11:32:28	5740	11331
11:32:28	1610	11807
11:32:35	2780	11700
11:32:38	3940	11541
11:32:43	3950	11543
11:32:44	3920	11557
11:32:45	3850	11550
11:32:45	4280	11484
11:32:50	4240	11506
11:32:51	4130	11511
11:32:58	3450	11591
11:33:00	3420	11604
11:33:04	3650	11591
11:33:05	5000	11380
11:33:05	3900	11524
11:33:08	3850	11525
11:33:08	3730	11558
11:33:11	3610	11562
11:33:11	3270	11620
11:33:16	3360	11619
11:33:19	3260	11620
11:33:19	3270	11624
11:33:19	3470	11592
11:33:19	3620	11574
11:33:24	3830	11545
11:33:24	3930	11533
11:33:26	4000	11510
11:33:29	4100	11513
11:33:32	4280	11482
11:33:39	4010	11506
11:33:45	4110	11493
11:33:47	4000	11490
11:33:51	4040	11483
11:33:51	4040	11495
11:33:54	3960	11510
11:33:55	3930	11503
11:33:57	4040	11491
11:33:59	4100	11487
11:34:07	3220	11569
11:34:07	3370	11569
11:34:07	3700	11535
11:34:11	3750	11522
11:34:12	3830	11507
11:34:12	3880	11500
11:34:12	3910	11515
11:34:16	4400	11439
11:34:16	4250	11469
11:34:22	3930	11500
11:34:27	400	11930
11:34:27	4480	11425
11:34:30	6720	11155
11:34:30	2440	11681
11:34:30	3900	11498
11:34:39	4620	11387
11:34:42	4940	11368
11:34:42	4480	11425
11:34:42	4970	11361
11:34:42	4980	11379
11:34:46	5280	11333
11:34:48	4850	11400
11:34:48	4950	11377
11:34:48	4430	11422
11:34:54	5000	11328
11:34:54	4790	11365
11:34:54	4870	11333
11:34:56	5580	11263
11:34:58	5550	11275
11:34:58	5330	11319
11:35:00	5330	11319
11:35:00	5850	11244
11:35:00	5650	11282
11:35:00	5660	11285
11:35:05	5400	11304
11:35:05	5340	11300
11:35:07	5690	11257
11:35:09	6260	11192
11:35:10	6450	11173
11:35:11	6500	11177
11:35:14	7040	11108
11:35:14	6700	11152
11:35:16	6420	11138
11:35:17	6380	11150
11:35:17	6230	11161
11:35:18	6120	11187
11:35:19	6530	11138
11:35:19	6640	11117
11:35:22	6510	11140
11:35:23	6570	11128
11:35:24	6140	11187
11:35:26	5850	11230
11:35:27	800	11820
11:35:30	6670	11109
11:35:31	2310	11645
11:35:32	3670	11435
11:35:36	3550	11459
11:35:38	3450	11495
11:35:38	3540	11488
11:35:39	4440	11372
11:35:43	4870	11320
11:35:46	4890	11321
11:35:46	5070	11300
11:35:46	4950	11310
11:35:46	5210	11292
11:35:46	5410	11254
11:35:55	5450	11249
11:35:57	5580	11243
11:35:57	5800	11212
11:35:59	5940	11189
11:35:59	5860	11205
11:36:04	5740	11193
11:36:06	5730	11200
11:36:06	5750	11191
11:36:07	5790	11192
11:36:07	5790	11192
11:36:09	6420	11124
11:36:11	6350	11128
11:36:12	6380	11123
11:36:14	6110	11128
11:36:17	5990	11142
11:36:18	6100	11139
11:36:20	6070	11156
11:36:21	6010	11157
11:36:21	6110	11155
11:36:21	6190	11136
11:36:25	6030	11150
11:36:25	5940	11166
11:36:25	6120	11131
11:36:25	5980	11143
11:36:29	5970	11140
11:36:29	6070	11129
11:36:29	5830	11145
11:36:29	5830	11157
11:36:34	6260	11122
11:36:38	6770	11036
11:36:40	6330	11099
11:36:41	6320	11096
11:36:42	6060	11110
11:36:42	6010	11119
11:36:42	5810	11156
11:36:48	6180	11131
11:36:48	6330	11091
11:36:48	6040	11128
11:36:56	5500	11171
11:36:57	5520	11147
11:36:58	5250	11208
11:36:58	5170	11222
11:37:02	5420	11209
11:37:04	5570	11187
11:37:06	5390	11198
11:37:06	5400	11183
11:37:10	5360	11201
11:37:10	5560	11177
11:37:13	5470	11197
11:37:14	5570	11186
11:37:16	5670	11161
11:37:16	5740	11165
11:37:16	5890	11142
11:37:18	6010	11130
11:37:21	5920	11118
11:37:22	5780	11141
11:37:22	5680	11150
11:37:22	5690	11150
11:37:22	5700	11155
11:37:27	5830	11152
11:37:30	6180	11088
11:37:31	6250	11080
11:37:32	6360	11053
11:37:32	6320	11063
11:37:34	6310	11055
11:37:34	6210	11075
11:37:34	6230	11055
11:37:34	6100	11074
11:37:39	6260	11046
11:37:40	6100	11079
11:37:40	5900	11095
11:37:46	6110	11073
11:37:46	6220	11068
11:37:46	6330	11052
11:37:50	6640	11005
11:37:53	6470	11015
11:37:53	6600	11002
11:37:53	6720	10993
11:37:57	6850	10982
11:37:59	6750	10976
11:38:01	6540	11008
11:38:01	6080	11053
11:38:01	5910	11097
11:38:01	5940	11086
11:38:01	6090	11065
11:38:07	6120	11073
11:38:09	5990	11067
11:38:09	5980	11072
11:38:09	6020	11056
11:38:13	6110	11058
11:38:13	5990	11067
11:38:16	5860	11073
11:38:16	5870	11071
11:38:18	2920	11429
11:38:18	5180	11187
11:38:23	3680	11379
11:38:26	5180	11214
11:38:30	3450	11400
11:38:30	3060	11443
11:38:32	3630	11357
11:38:33	4210	11280
11:38:34	4730	11228
11:38:36	4950	11217
11:38:37	5000	11202
11:38:37	5210	11181
11:38:39	5600	11145
11:38:40	5830	11128
11:38:40	5920	11109
11:38:40	6020	11089
11:38:40	6260	11057
11:38:45	5910	11077
11:38:48	6020	11064
11:38:49	6200	11037
11:38:51	6380	11033
11:38:52	6710	10977
11:38:52	6770	10982
11:38:52	6560	10997
11:38:56	6670	10992
11:38:57	6390	11021
11:38:57	6370	11009
11:38:57	6080	11061
11:39:01	6200	11025
11:39:01	6470	10994
11:39:10	6480	10993
11:39:11	6760	10944
11:39:12	6760	10944
11:39:12	6820	10951
11:39:12	6430	10988
11:39:12	6610	10955
11:39:17	6610	10980
11:39:17	6730	10952
11:39:20	6630	10965
11:39:20	6590	10950
11:39:20	6760	10935
11:39:27	6890	10920
11:39:28	6570	10966
11:39:28	6520	10974
11:39:30	6490	10977
11:39:31	6560	10942
11:39:32	6560	10955
11:39:34	6580	10961
11:39:34	6220	10998
11:39:37	5930	11029
11:39:39	5930	11023
11:39:40	6300	10978
11:39:41	6480	10955
11:39:41	6660	10936
11:39:41	6650	10956
11:39:45	10790	10491
11:39:47	7090	10914
11:39:48	6210	11011
11:39:48	4600	11200
11:39:50	3440	11315
11:39:51	4360	11176
11:39:51	5510	11041
11:39:51	5440	11045
11:39:51	5430	11044
11:39:51	5120	11087
11:39:51	4950	11126
11:39:58	4930	11137
11:39:58	5230	11137
11:40:01	5510	11094
11:40:01	5500	11076
11:40:01	5400	11076
11:40:01	5540	11074
11:40:01	3620	11296
11:40:01	410	11679
11:40:08	4690	11142
11:40:10	5740	11020
11:40:10	6760	10899
11:40:10	860	11625
11:40:14	3270	11317
11:40:14	3240	11340
11:40:17	3350	11317
11:40:17	3410	11313
11:40:17	3480	11321
11:40:19	3460	11316
11:40:21	3720	11298
11:40:24	3660	11289
11:40:27	3350	11319
11:40:27	3310	11333
11:40:30	3390	11324
11:40:30	3690	11281
11:40:34	3760	11273
11:40:36	3760	11283
11:40:37	3600	11301
11:40:37	3760	11291
11:40:40	3690	11292
11:40:41	3660	11297
11:40:41	3600	11306
11:40:41	3790	11278
11:40:43	3780	11264
11:40:44	3780	11259
11:40:45	3790	11264
11:40:48	3590	11293
11:40:48	3610	11281
11:40:51	3610	11276
11:40:51	3500	11304
11:40:54	3280	11325
11:40:55	3390	11326
11:40:57	3580	11280
11:40:58	3780	11279
11:41:00	3900	11251
11:41:05	3780	11251
11:41:06	3760	11273
11:41:08	3830	11253
11:41:08	3860	11239
11:41:10	3840	11242
11:41:10	4100	11219
11:41:10	4030	11229
11:41:14	3940	11242
11:41:14	4030	11218
11:41:18	3890	11233
11:41:20	3730	11266
11:41:22	3850	11247
11:41:24	3670	11276
11:41:26	500	11650
11:41:26	750	11629
11:41:29	9960	10509
11:41:29	13010	10135
11:41:29	2490	11388
11:41:29	2370	11439
11:41:34	6140	11000
11:41:36	6540	10932
11:41:38	4400	11185
11:41:38	4020	11206
11:41:40	4250	11164
11:41:42	4560	11144
11:41:42	4640	11131
11:41:43	4830	11113
11:41:43	5070	11085
11:41:46	5450	11047
11:41:46	5830	11013
11:41:46	6160	10972
11:41:46	6780	10897
11:41:50	6810	10899
11:41:50	6640	10901
11:41:50	6630	10887
11:41:55	6030	10957
11:41:57	6090	10929
11:41:58	6410	10918
11:41:59	7370	10812
11:42:02	6400	10875
11:42:03	5790	10956
11:42:03	5770	10962
11:42:03	5920	10951
11:42:08	6190	10963
11:42:11	6080	10958
11:42:13	5630	10997
11:42:13	5640	11002
11:42:15	5600	10990
11:42:17	5730	10966
11:42:18	5800	10971
11:42:19	6000	10950
11:42:19	6230	10927
11:42:19	6340	10906
11:42:23	6600	10878
11:42:26	6480	10892
11:42:26	6300	10912
11:42:30	5870	10927
11:42:33	5770	10975
11:42:34	5940	10941
11:42:35	6230	10921
11:42:35	6390	10880
11:42:40	6750	10847
11:42:40	6550	10868
11:42:43	6310	10896
11:42:45	6350	10891
11:42:48	6430	10891
11:42:49	6370	10880
11:42:49	6570	10859
11:42:52	6700	10839
11:42:54	6650	10836
11:42:54	6760	10835
11:42:56	6620	10846
11:42:57	6810	10809
11:43:01	7050	10778
11:43:03	7210	10771
11:43:04	7260	10749
11:43:04	7020	10787
11:43:04	2870	11276
11:43:09	4890	11037
11:43:11	6240	10853
11:43:11	1330	11452
11:43:11	5340	10967
11:43:17	3460	11178
11:43:17	3450	11212
11:43:17	3390	11217
11:43:17	3780	11170
11:43:21	4270	11117
11:43:24	4210	11123
11:43:24	4190	11115
11:43:28	4160	11123
11:43:30	4330	11100
11:43:32	4120	11122
11:43:33	3880	11154
11:43:37	4850	11030
11:43:38	540	11569
11:43:39	2390	11334
11:43:41	2620	11308
11:43:41	2640	11296
11:43:41	2760	11293
11:43:44	3140	11255
11:43:46	3200	11238
11:43:48	3710	11185
11:43:48	3450	11231
11:43:52	3390	11206
11:43:53	3600	11189
11:43:56	3670	11188
11:43:56	3720	11183
11:43:58	3880	11156
11:43:58	3980	11140
11:43:58	3880	11162
11:43:58	3940	11155
11:44:02	3970	11129
11:44:02	3940	11141
11:44:04	3860	11148
11:44:06	4180	11117
11:44:06	4230	11100
11:44:06	4300	11078
11:44:06	4320	11083
11:44:16	4370	11087
11:44:19	790	11519
11:44:19	400	11564
11:44:23	3030	11260
11:44:26	3500	11204
11:44:28	4050	11161
11:44:28	4060	11139
11:44:34	4030	11110
11:44:34	3990	11114
11:44:36	3950	11118
11:44:38	3620	11180
11:44:42	3680	11166
11:44:45	3950	11128
11:44:46	3900	11122
11:44:46	4140	11081
11:44:50	4130	11094
11:44:51	4050	11111
11:44:51	3980	11113
11:44:55	4030	11098
11:44:58	4110	11085
11:44:58	4130	11100
11:45:02	4180	11089
11:45:03	4100	11090
11:45:03	4130	11078
11:45:05	4200	11089
11:45:06	4200	11061
11:45:06	4190	11074
11:45:12	3900	11122
11:45:17	390	11543
11:45:18	390	11548
11:45:20	400	11551
11:45:20	430	11549
11:45:21	390	11559
11:45:26	2220	11347
11:45:30	400	11575
11:45:31	390	11561
11:45:34	390	11574
11:45:36	400	11576
11:45:39	390	11576
11:45:41	380	11574
11:45:43	390	11570
11:45:44	390	11576
11:45:46	390	11581
11:45:49	390	11580
11:45:51	390	11582
11:45:53	380	11584
11:45:54	390	11584
11:46:00	390	11577
11:46:03	400	11572
11:46:05	400	11580
11:46:08	390	11589
11:46:10	400	11591
